frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,http.host,http.request.method,dns.qry.name
"1188","Mar 27, 2025 02:33:23.748044000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1189","Mar 27, 2025 02:33:23.754366000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1190","Mar 27, 2025 02:33:23.754460000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1191","Mar 27, 2025 02:33:23.754839000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1192","Mar 27, 2025 02:33:23.754839000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1193","Mar 27, 2025 02:33:23.757199000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1194","Mar 27, 2025 02:33:23.757199000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1195","Mar 27, 2025 02:33:23.758246000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1196","Mar 27, 2025 02:33:23.758246000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1197","Mar 27, 2025 02:33:23.760544000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1198","Mar 27, 2025 02:33:23.760544000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1199","Mar 27, 2025 02:33:23.761812000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1200","Mar 27, 2025 02:33:23.761812000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1201","Mar 27, 2025 02:33:23.761812000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1202","Mar 27, 2025 02:33:23.761812000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1203","Mar 27, 2025 02:33:23.761812000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1204","Mar 27, 2025 02:33:23.761866000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1205","Mar 27, 2025 02:33:23.762871000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1206","Mar 27, 2025 02:33:23.763389000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1207","Mar 27, 2025 02:33:23.764139000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1208","Mar 27, 2025 02:33:23.764273000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1209","Mar 27, 2025 02:33:23.764508000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1210","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1211","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1212","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1213","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1214","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1215","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1216","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1217","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1218","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1219","Mar 27, 2025 02:33:23.764578000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1220","Mar 27, 2025 02:33:23.768964000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1221","Mar 27, 2025 02:33:23.768964000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1222","Mar 27, 2025 02:33:23.768964000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1223","Mar 27, 2025 02:33:23.768964000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1224","Mar 27, 2025 02:33:23.772587000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1225","Mar 27, 2025 02:33:23.786191000 India Standard Time","8.8.4.4","172.16.44.224","443","49838",,,,,
"1226","Mar 27, 2025 02:33:23.805298000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1227","Mar 27, 2025 02:33:23.818303000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1228","Mar 27, 2025 02:33:23.820560000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1229","Mar 27, 2025 02:33:23.822298000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1230","Mar 27, 2025 02:33:23.822496000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1231","Mar 27, 2025 02:33:23.836450000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1232","Mar 27, 2025 02:33:23.836574000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1233","Mar 27, 2025 02:33:23.836574000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1234","Mar 27, 2025 02:33:23.842869000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1235","Mar 27, 2025 02:33:23.842869000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1236","Mar 27, 2025 02:33:23.842869000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1237","Mar 27, 2025 02:33:23.854932000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1238","Mar 27, 2025 02:33:23.868205000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1239","Mar 27, 2025 02:33:23.869060000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1240","Mar 27, 2025 02:33:23.869060000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1241","Mar 27, 2025 02:33:23.869103000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1242","Mar 27, 2025 02:33:23.872913000 India Standard Time","150.171.27.11","172.16.44.224","443","50025",,,,,
"1243","Mar 27, 2025 02:33:23.890346000 India Standard Time","172.16.44.224","172.16.1.11",,,"54846","53",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com"
"1244","Mar 27, 2025 02:33:23.899530000 India Standard Time","172.16.1.11","172.16.44.224",,,"53","54846",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com"
"1245","Mar 27, 2025 02:33:23.900103000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1246","Mar 27, 2025 02:33:23.905495000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1247","Mar 27, 2025 02:33:23.905554000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1248","Mar 27, 2025 02:33:23.905677000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com","HEAD",
"1249","Mar 27, 2025 02:33:23.913279000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1250","Mar 27, 2025 02:33:23.915487000 India Standard Time","172.16.44.224","150.171.27.11","50025","443",,,,,
"1251","Mar 27, 2025 02:33:23.915597000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1252","Mar 27, 2025 02:33:23.947669000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,"msedge.b.tlu.dl.delivery.mp.microsoft.com","GET",
"1253","Mar 27, 2025 02:33:23.956509000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1254","Mar 27, 2025 02:33:23.956509000 India Standard Time","23.211.60.109","172.16.44.224","80","50026",,,,,
"1255","Mar 27, 2025 02:33:23.956564000 India Standard Time","172.16.44.224","23.211.60.109","50026","80",,,,,
"1256","Mar 27, 2025 02:33:24.005435000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1257","Mar 27, 2025 02:33:24.026171000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1258","Mar 27, 2025 02:33:24.026290000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1259","Mar 27, 2025 02:33:24.026290000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1260","Mar 27, 2025 02:33:24.033496000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1261","Mar 27, 2025 02:33:24.033496000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1262","Mar 27, 2025 02:33:24.033496000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1263","Mar 27, 2025 02:33:24.055128000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1264","Mar 27, 2025 02:33:24.070145000 India Standard Time","172.16.44.224","13.107.246.58","49719","443",,,,,
"1265","Mar 27, 2025 02:33:24.073084000 India Standard Time","13.107.246.58","172.16.44.224","443","49719",,,,,
"1266","Mar 27, 2025 02:33:24.097559000 India Standard Time",,,,,,,,,
"1267","Mar 27, 2025 02:33:24.183402000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1268","Mar 27, 2025 02:33:24.205389000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1269","Mar 27, 2025 02:33:24.205548000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1270","Mar 27, 2025 02:33:24.205548000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1271","Mar 27, 2025 02:33:24.210383000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1272","Mar 27, 2025 02:33:24.210383000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1273","Mar 27, 2025 02:33:24.210383000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1274","Mar 27, 2025 02:33:24.225959000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1275","Mar 27, 2025 02:33:24.409384000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1276","Mar 27, 2025 02:33:24.438723000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1277","Mar 27, 2025 02:33:24.438871000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1278","Mar 27, 2025 02:33:24.438871000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1279","Mar 27, 2025 02:33:24.442335000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1280","Mar 27, 2025 02:33:24.442335000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1281","Mar 27, 2025 02:33:24.442335000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1282","Mar 27, 2025 02:33:24.460388000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1283","Mar 27, 2025 02:33:24.612396000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1284","Mar 27, 2025 02:33:24.630605000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1285","Mar 27, 2025 02:33:24.630709000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1286","Mar 27, 2025 02:33:24.630709000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1287","Mar 27, 2025 02:33:24.633608000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1288","Mar 27, 2025 02:33:24.633608000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1289","Mar 27, 2025 02:33:24.633608000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1290","Mar 27, 2025 02:33:24.663254000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1291","Mar 27, 2025 02:33:24.789265000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1292","Mar 27, 2025 02:33:24.807564000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1293","Mar 27, 2025 02:33:24.807652000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1294","Mar 27, 2025 02:33:24.807652000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1295","Mar 27, 2025 02:33:24.815581000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1296","Mar 27, 2025 02:33:24.815581000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1297","Mar 27, 2025 02:33:24.815581000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1298","Mar 27, 2025 02:33:24.835987000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1299","Mar 27, 2025 02:33:24.858965000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1300","Mar 27, 2025 02:33:24.858965000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1301","Mar 27, 2025 02:33:24.862695000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1302","Mar 27, 2025 02:33:24.862695000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1303","Mar 27, 2025 02:33:24.916308000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1304","Mar 27, 2025 02:33:24.964609000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1305","Mar 27, 2025 02:33:24.967579000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1306","Mar 27, 2025 02:33:24.968058000 India Standard Time","172.16.44.224","142.250.182.142","50001","443",,,,,
"1307","Mar 27, 2025 02:33:24.971970000 India Standard Time","142.250.182.142","172.16.44.224","443","50001",,,,,
"1308","Mar 27, 2025 02:33:24.987147000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1309","Mar 27, 2025 02:33:25.006308000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1310","Mar 27, 2025 02:33:25.006469000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1311","Mar 27, 2025 02:33:25.006469000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1312","Mar 27, 2025 02:33:25.013192000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1313","Mar 27, 2025 02:33:25.013192000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1314","Mar 27, 2025 02:33:25.013192000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1315","Mar 27, 2025 02:33:25.032640000 India Standard Time","34.213.149.83","172.16.44.224","443","49952",,,,,
"1316","Mar 27, 2025 02:33:25.032640000 India Standard Time","34.213.149.83","172.16.44.224","443","49950",,,,,
"1317","Mar 27, 2025 02:33:25.040833000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1318","Mar 27, 2025 02:33:25.122568000 India Standard Time",,,,,,,,,
"1319","Mar 27, 2025 02:33:25.122592000 India Standard Time",,,,,,,,,
"1320","Mar 27, 2025 02:33:25.157301000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1321","Mar 27, 2025 02:33:25.185871000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1322","Mar 27, 2025 02:33:25.185969000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1323","Mar 27, 2025 02:33:25.185969000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1324","Mar 27, 2025 02:33:25.193517000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1325","Mar 27, 2025 02:33:25.193517000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1326","Mar 27, 2025 02:33:25.193517000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1327","Mar 27, 2025 02:33:25.213194000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1328","Mar 27, 2025 02:33:25.224127000 India Standard Time",,,,,,,,,
"1329","Mar 27, 2025 02:33:25.371762000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1330","Mar 27, 2025 02:33:25.390340000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1331","Mar 27, 2025 02:33:25.390514000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1332","Mar 27, 2025 02:33:25.390514000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1333","Mar 27, 2025 02:33:25.393000000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1334","Mar 27, 2025 02:33:25.393000000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1335","Mar 27, 2025 02:33:25.393000000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1336","Mar 27, 2025 02:33:25.415234000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1337","Mar 27, 2025 02:33:25.566528000 India Standard Time","57.155.141.113","172.16.44.224","443","49707",,,,,
"1338","Mar 27, 2025 02:33:25.587841000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1339","Mar 27, 2025 02:33:25.588010000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1340","Mar 27, 2025 02:33:25.588010000 India Standard Time","172.16.44.224","57.155.141.113","49884","443",,,,,
"1341","Mar 27, 2025 02:33:25.592021000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1342","Mar 27, 2025 02:33:25.592021000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1343","Mar 27, 2025 02:33:25.592021000 India Standard Time","57.155.141.113","172.16.44.224","443","49884",,,,,
"1344","Mar 27, 2025 02:33:25.619725000 India Standard Time","172.16.44.224","57.155.141.113","49707","443",,,,,
"1345","Mar 27, 2025 02:33:25.621030000 India Standard Time","172.16.44.224","8.8.4.4","49838","443",,,,,
